magnitud,lugar,lat,lon,profundidad,fecha,tipo
4.5,"58 km ESE of Sarangani, Philippines",5.2517,125.9703,103.078,2025-11-27 01:41,Terremoto
2.21,"3 km ENE of Round Valley, CA",37.4248352050781,-118.560668945312,12.6899995803833,2025-11-27 00:55,Terremoto
4.9,"19 km ESE of Pagudpud, Philippines",18.4662,120.939,54.68,2025-11-27 00:10,Terremoto
3.03,"35 km NNW of San Antonio, Puerto Rico",18.7763333333333,-67.2485,46.49,2025-11-26 23:44,Terremoto
2.57,"28 km SSE of Carlin, Nevada",40.4665,-116.0248,4.0669,2025-11-26 22:30,Terremoto
2.84,"1 km SW of Indios, Puerto Rico",17.9833333333333,-66.829,15.17,2025-11-26 21:52,Terremoto
2.0,"58 km S of Whites City, New Mexico",31.646,-104.416,5.3821,2025-11-26 21:29,Terremoto
3.3,"22 km N of Stanton, Texas",32.33,-101.796,6.5674,2025-11-26 21:14,Terremoto
4.7,"21 km NE of Pánormos, Greece",35.5537,24.8565,70.779,2025-11-26 21:08,Terremoto
4.5,"29 km S of Tondano, Indonesia",1.0384,124.9099,120.915,2025-11-26 21:00,Terremoto
4.3,"103 km NNW of San Antonio de los Cobres, Argentina",-23.413,-66.8389,216.526,2025-11-26 20:25,Terremoto
4.6,"220 km SSE of Tabiauan, Philippines",4.2021,122.6927,9.424,2025-11-26 20:00,Terremoto
2.065040419617889,"56 km ENE of Chenega, Alaska",60.28416061401367,-147.09210205078125,12.339311599731445,2025-11-26 19:59,Terremoto
2.6082704385473106,"102 km SE of Akutan, Alaska",53.56554794311523,-164.5436553955078,18.71681785583496,2025-11-26 19:53,Terremoto
2.45,"4 km ESE of La Parguera, Puerto Rico",17.9621666666667,-67.0015,13.19,2025-11-26 19:27,Terremoto
2.6895390902189544,"67 km E of Nikolski, Alaska",52.85578536987305,-167.87046813964844,17.002193450927734,2025-11-26 19:24,Terremoto
2.1,"27 km SW of Garden City, Texas",31.706,-101.71,8.8135,2025-11-26 19:19,Terremoto
2.15,"8 km S of Princeton, Canada",49.38433333333333,-120.51766666666667,-0.37,2025-11-26 19:17,Terremoto
4.3,"102 km N of Tarama, Japan",25.5946,124.7328,136.231,2025-11-26 19:06,Terremoto
2.485000458620253,"86 km S of False Pass, Alaska",54.07801055908203,-163.55943298339844,48.04399490356445,2025-11-26 18:58,Terremoto
2.04,"4 km W of Cobb, CA",38.8175010681152,-122.766998291016,1.32000005245209,2025-11-26 18:56,Terremoto
2.501586297989582,"52 km SSW of Adak, Alaska",51.48155212402344,-177.0450897216797,34.45664596557617,2025-11-26 18:54,Terremoto
2.05,"4 km W of Cobb, CA",38.8181648254395,-122.765502929688,1.29999995231628,2025-11-26 18:40,Terremoto
2.4319810263310933,"26 km SSW of Susitna, Alaska",61.31225204467773,-150.65211486816406,59.49650573730469,2025-11-26 18:29,Terremoto
2.3302463024937534,"80 km W of Akhiok, Alaska",56.90432357788086,-155.4998016357422,69.65071105957031,2025-11-26 18:25,Terremoto
4.6,"245 km E of Levuka, Fiji",-17.9244,-178.371,565.297,2025-11-26 17:41,Terremoto
3.4788713824324944,"197 km WSW of Nikolski, Alaska",52.01404190063477,-171.33705139160156,13.228876113891602,2025-11-26 17:16,Terremoto
2.332763456213649,"38 km NNE of Chase, Alaska",62.78705978393555,-149.93392944335938,70.66358947753906,2025-11-26 17:06,Terremoto
5.0,"111 km SW of Gunungsitoli, Indonesia",0.725,96.7871,10.0,2025-11-26 16:54,Terremoto
2.7010618699807334,"70 km SE of Akutan, Alaska",53.72978591918945,-164.94110107421875,20.558168411254883,2025-11-26 16:06,Terremoto
2.06,"8 km ENE of Vallejo, CA",38.1293334960938,-122.144668579102,3.89000010490417,2025-11-26 15:49,Terremoto
2.277372139097543,"85 km W of Akhiok, Alaska",56.85189056396484,-155.56698608398438,16.2418155670166,2025-11-26 15:46,Terremoto
2.00410190787264,"37 km WNW of Clam Gulch, Alaska",60.35953140258789,-152.0185546875,78.09574890136719,2025-11-26 15:19,Terremoto
4.4,"36 km SSE of Vilyuchinsk, Russia",52.618,158.5529,91.826,2025-11-26 15:16,Terremoto
5.2,southeast of the Loyalty Islands,-22.7306,170.6542,10.0,2025-11-26 15:03,Terremoto
2.165613458533403,"77 km SSE of Akutan, Alaska",53.51890182495117,-165.2117919921875,47.72903060913086,2025-11-26 14:21,Terremoto
3.1,"28 km SW of Garden City, Texas",31.706,-101.714,8.4229,2025-11-26 14:01,Terremoto
2.655839859431391,"80 km W of Karluk, Alaska",57.60240173339844,-155.7968292236328,6.260963439941406,2025-11-26 13:50,Terremoto
4.9,"56 km SSE of Shiranuka, Japan",42.4681,144.2369,79.145,2025-11-26 13:43,Terremoto
2.3965550071211283,"3 km WSW of Kodiak, Alaska",57.77201461791992,-152.46435546875,32.56815719604492,2025-11-26 13:43,Terremoto
2.1802784001618973,"27 km WSW of Chenega, Alaska",60.01121520996094,-148.4850616455078,12.55701732635498,2025-11-26 13:06,Terremoto
2.1463435647975277,"36 km WNW of Tatitlek, Alaska",60.98732376098633,-147.29627990722656,12.279701232910156,2025-11-26 12:32,Terremoto
2.4364060799960416,"55 km NW of Tatitlek, Alaska",61.17174911499023,-147.49327087402344,0.0,2025-11-26 12:07,Terremoto
2.4,"57 km S of Whites City, New Mexico",31.66,-104.33,8.1506,2025-11-26 11:42,Terremoto
3.43,"25 km ENE of Hala‘ula, Hawaii",20.3613333333333,-155.572333333333,4.49,2025-11-26 11:24,Terremoto
2.1851921321331194,"14 km SSE of Lowell Point, Alaska",59.95038223266602,-149.37557983398438,10.069903373718262,2025-11-26 11:20,Terremoto
3.63,"9 km E of Gilroy, CA",36.9993333333333,-121.470333333333,3.89,2025-11-26 11:20,Terremoto
2.69,"9 km E of Gilroy, CA",37.0016666666667,-121.471166666667,3.6,2025-11-26 11:18,Terremoto
3.98,"8 km E of Gilroy, CA",36.9973333333333,-121.475666666667,2.92,2025-11-26 11:16,Terremoto
2.086319169125091,"13 km WSW of Clam Gulch, Alaska",60.1760482788086,-151.60948181152344,54.34156799316406,2025-11-26 10:24,Terremoto
2.29,"2 km W of Jackson, Ohio",39.0518333333333,-82.6618333333333,20.25,2025-11-26 10:07,Terremoto
2.0385098832152684,"34 km SE of King Cove, Alaska",54.80786514282227,-162.01390075683594,55.92030334472656,2025-11-26 09:15,Terremoto
2.0043847046796843,"0 km ENE of Big Lake, Alaska",61.52507781982422,-149.94154357910156,36.8460807800293,2025-11-26 09:02,Terremoto
2.1207816847207814,"13 km WSW of Anchorage, Alaska",61.1829719543457,-150.13778686523438,40.94120788574219,2025-11-26 08:58,Terremoto
4.5,"246 km N of Hirara, Japan",27.0273,125.3536,262.421,2025-11-26 08:55,Terremoto
2.4,"54 km S of Whites City, New Mexico",31.687,-104.299,6.7151,2025-11-26 08:47,Terremoto
2.4430187322687544,"88 km S of Unalaska, Alaska",53.09030151367188,-166.76687622070312,24.38528633117676,2025-11-26 08:40,Terremoto
3.452732887505386,"38 km S of Nikolski, Alaska",52.59751510620117,-168.92379760742188,23.442651748657227,2025-11-26 08:26,Terremoto
2.570859450789669,"100 km S of Sand Point, Alaska",54.42919921875,-160.46469116210938,34.72780990600586,2025-11-26 08:02,Terremoto
4.6,"Kepulauan Babar, Indonesia",-7.1188,129.8327,145.208,2025-11-26 07:59,Terremoto
4.4,"114 km SSE of San Pedro de Atacama, Chile",-23.899,-67.8569,123.399,2025-11-26 07:53,Terremoto
4.5,"45 km SW of Lebu, Chile",-37.9203,-73.9802,24.237,2025-11-26 07:49,Terremoto
4.3,"4 km SE of Olocuilta, El Salvador",13.5445,-89.0828,143.324,2025-11-26 07:49,Terremoto
4.2,"112 km WSW of Puerto Madero, Mexico",14.3668,-93.4039,10.0,2025-11-26 07:32,Terremoto
2.38,"12 km NW of Knowles, Oklahoma",36.9465,-100.3003333,2.01,2025-11-26 07:28,Terremoto
2.5159072759008567,"85 km S of Sand Point, Alaska",54.57602310180664,-160.31163024902344,9.225687026977539,2025-11-26 07:17,Terremoto
2.3,"54 km S of Whites City, New Mexico",31.692,-104.304,7.0355,2025-11-26 07:16,Terremoto
2.8263828708588856,"92 km SSE of Sand Point, Alaska",54.5566291809082,-160.007568359375,15.762821197509766,2025-11-26 06:59,Terremoto
4.61,"15 km SSE of Fern Forest, Hawaii",19.3361666666667,-155.075333333333,5.84,2025-11-26 06:49,Terremoto
4.9,"88 km W of Isangel, Vanuatu",-19.458,168.4392,10.0,2025-11-26 06:42,Terremoto
2.48,"13 km SE of Pāhala, Hawaii",19.1236666666667,-155.379166666667,6.29,2025-11-26 06:38,Terremoto
3.0,"3 km ESE of Moca, Puerto Rico",18.385,-67.0823333333333,20.5,2025-11-26 06:36,Terremoto
4.8,"163 km SE of Pondaguitan, Philippines",5.2892,127.1882,126.989,2025-11-26 05:24,Terremoto
2.06,"6 km NNE of Corralitos, CA",37.0421676635742,-121.791496276855,8.02999973297119,2025-11-26 05:23,Terremoto
4.5,"71 km NNE of Calama, Chile",-21.8419,-68.723,150.752,2025-11-26 04:11,Terremoto
4.7,north of Macquarie Island,-51.0362,161.9946,10.0,2025-11-26 04:07,Terremoto
4.6,"98 km WSW of Isangel, Vanuatu",-19.7337,168.3629,54.402,2025-11-26 03:55,Terremoto
2.8,"57 km SSE of Nikolski, Alaska",52.4878,-168.4321,35.0,2025-11-26 03:54,Terremoto
2.7787587245842804,"18 km WNW of Petersville, Alaska",62.56017303466797,-151.09078979492188,85.8486099243164,2025-11-26 03:32,Terremoto
2.7,"60 km SSW of Adak, Alaska",51.3823,-177.01,35.0,2025-11-26 03:09,Terremoto
2.5,"57 km SE of King Cove, Alaska",54.6838,-161.7066,38.348,2025-11-26 02:44,Terremoto
4.9,"21 km SSE of Tomok Bolon, Indonesia",2.4703,98.9235,156.19,2025-11-26 02:28,Terremoto
2.1354969189962256,"41 km ENE of Pedro Bay, Alaska",59.92188262939453,-153.4091339111328,131.54779052734375,2025-11-26 02:23,Terremoto
4.2,"218 km ENE of Levuka, Fiji",-17.4078,-178.7411,565.578,2025-11-26 00:37,Terremoto
4.2,"Izu Islands, Japan region",30.3918,138.7205,413.121,2025-11-26 00:26,Terremoto
2.76,"9 km SE of Sparks, Oklahoma",35.55533333,-96.74416667,5.65,2025-11-26 00:03,Terremoto
2.3080665159151414,"59 km ESE of Kotlik, Alaska",62.7811050415039,-162.5316162109375,2.583303213119507,2025-11-26 00:00,Terremoto
5.0,"108 km NNE of Hihifo, Tonga",-15.0031,-173.5422,10.0,2025-11-25 23:59,Terremoto
3.1849879604646794,"183 km WSW of Adak, Alaska",51.49444580078125,-179.21932983398438,75.34786224365234,2025-11-25 23:37,Terremoto
2.1151554654514197,"22 km WNW of Karluk, Alaska",57.6614990234375,-154.79473876953125,12.891613006591797,2025-11-25 23:30,Terremoto
2.457040710386445,"74 km NW of Huslia, Alaska",66.2184066772461,-157.41383361816406,8.642524719238281,2025-11-25 23:28,Terremoto
2.06,"16 km W of Johannesburg, CA",35.3453333333333,-117.809333333333,7.59,2025-11-25 23:17,Terremoto
2.3,"1 km WNW of Indios, Puerto Rico",17.9975,-66.8355,12.43,2025-11-25 23:04,Terremoto
2.1,"54 km S of Whites City, New Mexico",31.687,-104.306,7.356,2025-11-25 22:55,Terremoto
2.5,"54 km S of Whites City, New Mexico",31.688,-104.3,7.3303,2025-11-25 22:45,Terremoto
2.5,"180 km WSW of Yakutat, Alaska",58.7701,-142.4973,39.882,2025-11-25 22:35,Terremoto
2.365954323424166,"55 km E of Nikolski, Alaska",52.99280548095703,-168.037841796875,38.910526275634766,2025-11-25 22:03,Terremoto
2.05977944927634,"45 km E of Pedro Bay, Alaska",59.73150253295898,-153.30169677734375,113.62313842773438,2025-11-25 22:01,Terremoto
2.7300626051740533,"25 km WNW of Nikiski, Alaska",60.76726150512695,-151.7212371826172,76.22242736816406,2025-11-25 21:35,Terremoto
4.8,"57 km NW of Kandrian, Papua New Guinea",-5.8495,149.1679,146.029,2025-11-25 21:07,Terremoto
2.7385940552406116,"4 km NNE of Ridgeway, Alaska",60.56954574584961,-151.06417846679688,55.17385101318359,2025-11-25 20:52,Terremoto
2.67,"19 km S of Honaunau-Napoopoo, Hawaii",19.2795,-155.847166666667,-0.19,2025-11-25 20:42,Terremoto
2.6,"53 km W of Mentone, Texas",31.712,-104.168,7.3303,2025-11-25 20:11,Terremoto
4.4,"31 km SSW of Khanabad, Afghanistan",36.4355,68.9517,61.425,2025-11-25 20:09,Terremoto
2.22,"13 km WNW of Bonny Doon, CA",37.0808334350586,-122.283332824707,12.4899997711182,2025-11-25 20:03,Terremoto
4.9,"222 km E of Severo-Kuril’sk, Russia",50.3437,159.2173,10.0,2025-11-25 19:26,Terremoto
2.2,"10 km NNW of Kermit, Texas",31.949,-103.133,4.0283,2025-11-25 17:48,Terremoto
4.5,"172 km W of Gorontalo, Indonesia",0.6525,121.5158,89.982,2025-11-25 17:40,Terremoto
2.8,"65 km E of Nikolski, Alaska",52.8475,-167.8963,39.355,2025-11-25 17:25,Terremoto
2.5,"67 km E of Nikolski, Alaska",52.8457,-167.8778,33.846,2025-11-25 17:23,Terremoto
2.8,"43 km SE of Akutan, Alaska",53.8705,-165.2776,64.997,2025-11-25 17:17,Terremoto
2.2484725275979898,"68 km E of Nikolski, Alaska",52.87136459350586,-167.8551788330078,39.029354095458984,2025-11-25 17:00,Terremoto
4.4,"46 km SW of Palaióchora, Greece",34.9111,23.3558,45.152,2025-11-25 16:21,Terremoto
2.3823314086630325,"62 km SSW of Adak, Alaska",51.36638641357422,-177.0054168701172,42.05002212524414,2025-11-25 15:55,Terremoto
2.2,"58 km S of Whites City, New Mexico",31.648,-104.404,3.9978,2025-11-25 14:30,Terremoto
4.9,"55 km ENE of Nikolski, Alaska",53.1821,-168.1424,68.756,2025-11-25 14:16,Terremoto
2.219752600493216,"39 km WNW of Cantwell, Alaska",63.53491592407227,-149.68092346191406,103.0074691772461,2025-11-25 13:45,Terremoto
2.1,"58 km N of Gabbs, Nevada",39.3882,-118.0361,6.6145,2025-11-25 13:45,Terremoto
2.388191219899484,"21 km ESE of Susitna North, Alaska",62.09000015258789,-149.46095275878906,22.773754119873047,2025-11-25 13:11,Terremoto
2.169670198152098,"51 km W of Salamatof, Alaska",60.61492156982422,-152.26683044433594,103.48686218261719,2025-11-25 12:55,Terremoto
4.9,southeast of the Loyalty Islands,-22.9276,173.0881,10.0,2025-11-25 12:52,Terremoto
4.7,western Indian-Antarctic Ridge,-48.925,123.6184,10.0,2025-11-25 12:19,Terremoto
3.155049732371138,"125 km SE of Perryville, Alaska",55.07917785644531,-157.79490661621094,4.995208740234375,2025-11-25 12:19,Terremoto
4.0,"129 km SE of Akutan, Alaska",53.4165,-164.2373,10.0,2025-11-25 11:20,Terremoto
4.8,southeast of the Loyalty Islands,-23.009,172.9751,10.0,2025-11-25 11:12,Terremoto
2.093301400815186,"71 km N of Chickaloon, Alaska",62.44135284423828,-148.39830017089844,44.43115234375,2025-11-25 10:56,Terremoto
2.5769612404397813,"10 km NNE of Susitna, Alaska",61.63310241699219,-150.4481201171875,44.33213806152344,2025-11-25 10:49,Terremoto
4.6,"181 km WNW of Tobelo, Indonesia",2.415,126.5241,72.042,2025-11-25 09:07,Terremoto
2.44,"16 km W of Johannesburg, CA",35.3445,-117.809666666667,7.9,2025-11-25 09:03,Terremoto
3.0449140704766564,"19 km ESE of Susitna North, Alaska",62.09402847290039,-149.49952697753906,16.734270095825195,2025-11-25 09:00,Terremoto
2.7357002436169906,"22 km SSW of Nanwalek, Alaska",59.17794799804688,-152.09307861328125,51.07317733764648,2025-11-25 07:56,Terremoto
5.4,"8 km S of Pondaguitan, Philippines",6.2836,126.1644,73.622,2025-11-25 07:45,Terremoto
2.9274593495676964,"64 km WNW of Anchor Point, Alaska",59.89978790283203,-152.95716857910156,124.3789520263672,2025-11-25 07:16,Terremoto
4.9,"25 km SE of Achanizo, Peru",-15.955,-73.7804,80.528,2025-11-25 06:57,Terremoto
2.6704888940632014,"99 km NE of Ouzinkie, Alaska",58.49149703979492,-151.20382690429688,19.84159278869629,2025-11-25 06:38,Terremoto
5.4,"13 km N of Aso, Japan",33.0542,131.1067,10.0,2025-11-25 06:01,Terremoto
4.7,"136 km ESE of Kitaibaraki, Japan",36.3494,142.1723,10.0,2025-11-25 04:59,Terremoto
2.43,"4 km S of Guánica, Puerto Rico",17.9283333333333,-66.9128333333333,11.27,2025-11-25 04:52,Terremoto
2.9831236195458186,"15 km WNW of Anchorage, Alaska",61.25344848632812,-150.1880645751953,20.261404037475586,2025-11-25 04:44,Terremoto
2.17,"11 km E of Pāhala, Hawaii",19.1973333333333,-155.373166666667,29.91,2025-11-25 02:56,Terremoto
2.0983833114773476,"20 km W of Chenega, Alaska",60.1028823852539,-148.3756866455078,14.755128860473633,2025-11-25 02:51,Terremoto
2.07,"15 km WSW of Hāwī, Hawaii",20.182,-155.963166666667,38.51,2025-11-25 02:28,Terremoto
2.0750069948261145,"76 km NW of Yakutat, Alaska",60.01858901977539,-140.72671508789062,5.0,2025-11-25 02:16,Terremoto
2.1,"61 km SSW of Whites City, New Mexico",31.638,-104.527,7.3816,2025-11-25 02:15,Terremoto
2.12,"52 km NE of Valmy, Nevada",41.1671,-116.7512,6.0893,2025-11-25 02:10,Terremoto
4.9,"114 km SE of Vilyuchinsk, Russia",52.1672,159.5456,57.433,2025-11-25 01:53,Terremoto
2.09,"51 km NE of Valmy, Nevada",41.1655,-116.7547,6.0495,2025-11-25 01:52,Terremoto
5.0,"121 km SE of Vilyuchinsk, Russia",52.1557,159.6723,45.919,2025-11-25 01:47,Terremoto
3.2256546246418587,"19 km WSW of Tatitlek, Alaska",60.77256393432617,-146.97564697265625,14.678675651550293,2025-11-25 01:14,Terremoto
2.0196341626452283,"68 km ESE of Denali National Park, Alaska",63.27450561523438,-150.4805450439453,123.98204803466797,2025-11-25 00:57,Terremoto
2.6,"34 km NNE of Cimarron, New Mexico",36.8055,-104.8061,4.777,2025-11-25 00:38,Terremoto
4.4,"68 km WSW of Puerto Cortés, Costa Rica",8.7765,-84.1156,10.0,2025-11-24 23:48,Terremoto
2.2,"55 km S of Whites City, New Mexico",31.678,-104.419,6.0999,2025-11-24 23:22,Terremoto
4.4,"111 km W of El Aguilar, Argentina",-23.1364,-66.7674,199.776,2025-11-24 23:13,Terremoto
2.08,"5 km SSW of Volcano, Hawaii",19.3923333333333,-155.2515,1.47,2025-11-24 22:59,Terremoto
2.33,"3 km SW of Pāhala, Hawaii",19.1761666666667,-155.5,32.84,2025-11-24 22:40,Terremoto
2.0154774501531802,"12 km SSW of Anchor Point, Alaska",59.66888427734375,-151.8981170654297,49.64007949829102,2025-11-24 22:32,Terremoto
2.47,"12 km SSW of Tres Pinos, CA",36.6868324279785,-121.351997375488,4.55000019073486,2025-11-24 21:55,Terremoto
4.4,"73 km E of Hualien City, Taiwan",23.9143,122.3207,10.0,2025-11-24 21:36,Terremoto
2.37,"10 km ENE of Pāhala, Hawaii",19.2278333333333,-155.3835,30.84,2025-11-24 21:31,Terremoto
2.23,"21 km ENE of Red Bluff, CA",40.275333404541,-122.029663085938,14.289999961853,2025-11-24 21:30,Terremoto
2.54,"10 km ENE of Coalinga, CA",36.1741676330566,-120.250503540039,6.67999982833862,2025-11-24 21:21,Terremoto
2.46,"11 km WSW of Huron, CA",36.178165435791,-120.223503112793,7.55000019073486,2025-11-24 21:16,Terremoto
2.4399157392236765,"18 km ENE of Ferry, Alaska",64.06107330322266,-148.7547149658203,5.0,2025-11-24 20:57,Terremoto
2.234529788298509,"17 km E of Ferry, Alaska",64.00785827636719,-148.7523193359375,5.0,2025-11-24 20:57,Terremoto
2.01,"12 km N of Coalinga, CA",36.244499206543,-120.363502502441,9.22000026702881,2025-11-24 20:42,Terremoto
2.0775134092063916,"26 km NNW of Manley Hot Springs, Alaska",65.2206802368164,-150.86074829101562,9.951862335205078,2025-11-24 20:39,Terremoto
2.74,"11 km SSW of Stella, Puerto Rico",18.223,-67.282,73.52,2025-11-24 20:37,Terremoto
4.5,Fiji region,-18.6868,-177.7437,478.175,2025-11-24 20:31,Terremoto
2.27,"9 km WSW of Petrolia, CA",40.2895011901855,-124.385833740234,12.960000038147,2025-11-24 19:54,Terremoto
2.7514413291038946,"47 km W of Happy Valley, Alaska",59.99203491210938,-152.5706024169922,101.74339294433594,2025-11-24 19:52,Terremoto
4.7,Fiji region,-18.7756,-177.6194,625.613,2025-11-24 19:29,Terremoto
4.2,"62 km NE of Calama, Chile",-21.9882,-68.5779,122.452,2025-11-24 18:26,Terremoto
4.5,Kuril Islands,47.6005,154.3926,35.0,2025-11-24 18:11,Terremoto
2.902654161547543,"37 km WSW of Nanwalek, Alaska",59.18497467041016,-152.48883056640625,64.0772933959961,2025-11-24 17:31,Terremoto
2.31,"21 km W of Kailua-Kona, Hawaii",19.6285,-156.206666666667,15.01,2025-11-24 16:11,Terremoto
2.49,"4 km SSW of Pāhala, Hawaii",19.1698333333333,-155.495,33.48,2025-11-24 16:07,Terremoto
2.65,"3 km SW of Pāhala, Hawaii",19.1788333333333,-155.498,32.93,2025-11-24 16:01,Terremoto
2.94,"3 km SSW of Pāhala, Hawaii",19.1748333333333,-155.497166666667,32.72,2025-11-24 15:57,Terremoto
2.154501840297007,"74 km NE of Aleneva, Alaska",58.58797454833984,-152.13658142089844,29.246509552001953,2025-11-24 15:37,Terremoto
2.43,"44 km ENE of Ensenada, B.C., MX",32.0273333333333,-116.193,12.45,2025-11-24 14:26,Terremoto
2.3,"4 km NW of Pinnacles, CA",36.5543333333333,-121.177,2.42,2025-11-24 14:26,Terremoto
2.04,"30 km ESE of Fort Bidwell, California",41.746,-119.813,2.7366,2025-11-24 14:25,Terremoto
2.6361765357905855,"105 km NNE of Ambler, Alaska",67.9151611328125,-156.6621551513672,29.2257080078125,2025-11-24 14:20,Terremoto
3.331838771342664,"25 km ESE of Port Graham, Alaska",59.22426223754883,-151.4541015625,36.1158332824707,2025-11-24 14:18,Terremoto
2.1859279155235676,"61 km W of Tyonek, Alaska",61.12601089477539,-152.26690673828125,0.088039830327034,2025-11-24 14:07,Terremoto
2.6491878368710156,"25 km ESE of Port Graham, Alaska",59.24347305297852,-151.44129943847656,42.029823303222656,2025-11-24 13:48,Terremoto
2.127750360992219,"23 km SSE of Pope-Vannoy Landing, Alaska",59.36930465698242,-154.32791137695312,5.814852237701416,2025-11-24 13:36,Terremoto
2.0842687801051873,"40 km E of Chenega, Alaska",60.01960754394531,-147.2967529296875,12.98642921447754,2025-11-24 13:30,Terremoto
4.1,"144 km SE of East End, Cayman Islands",18.3607,-80.162,10.0,2025-11-24 13:30,Terremoto
2.186814052006632,"60 km WNW of Happy Valley, Alaska",60.06901550292969,-152.79641723632812,114.69662475585938,2025-11-24 13:15,Terremoto
4.5,south of the Fiji Islands,-23.5411,179.9072,547.13,2025-11-24 13:03,Terremoto
2.2,"8 km W of Templeton, CA",35.5565,-120.794833333333,4.14,2025-11-24 12:59,Terremoto
2.3,"14 km E of Stanton, Texas",32.14,-101.633,8.5693,2025-11-24 12:34,Terremoto
2.86,"1 km WNW of The Geysers, CA",38.7811666666667,-122.764666666667,0.75,2025-11-24 12:09,Terremoto
3.93,"1 km NNW of The Geysers, CA",38.7855,-122.7625,1.98,2025-11-24 12:08,Terremoto
2.84,"13 km SSE of Emajagua, Puerto Rico",17.8915,-65.8253333333333,42.4,2025-11-24 11:27,Terremoto
4.1,"57 km NE of Calingasta, Argentina",-30.9374,-69.0311,115.034,2025-11-24 11:18,Terremoto
2.4871434550758025,"3 km ESE of Big Lake, Alaska",61.51165008544922,-149.8863983154297,28.74923324584961,2025-11-24 11:14,Terremoto
3.4,"95 km ESE of Atka, Alaska",51.9202,-172.886,10.0,2025-11-24 11:12,Terremoto
4.5,"85 km W of San Antonio de los Cobres, Argentina",-24.1233,-67.1513,194.305,2025-11-24 10:33,Terremoto
3.65,"127 km N of Isabela, Puerto Rico",19.642,-66.8626,55.0,2025-11-24 10:30,Terremoto
2.52,"14 km ESE of Pāhala, Hawaii",19.1408333333333,-155.3625,28.78,2025-11-24 10:11,Terremoto
4.6,"22 km SW of Kabare, Democratic Republic of the Congo",-2.6363,28.643,10.0,2025-11-24 09:22,Terremoto
4.6,"86 km SW of Mâncio Lima, Brazil",-8.0938,-73.5153,10.0,2025-11-24 09:03,Terremoto
2.24,"51 km ESE of Pāhala, Hawaii",18.954,-155.070833333333,11.1,2025-11-24 08:44,Terremoto
2.44,"1 km W of Indios, Puerto Rico",17.9928333333333,-66.8378333333333,15.49,2025-11-24 08:19,Terremoto
2.17,"3 km NNW of The Geysers, CA",38.8009986877441,-122.776168823242,3.1800000667572,2025-11-24 07:49,Terremoto
2.180581279760475,"36 km NNE of Chenega, Alaska",60.36987686157227,-147.7627410888672,17.254886627197266,2025-11-24 07:45,Terremoto
2.5266758452208906,"68 km WSW of Cantwell, Alaska",63.08066177368164,-150.1343231201172,84.8068618774414,2025-11-24 07:36,Terremoto
2.1,"18 km NNE of Midland, Texas",32.143,-101.993,8.8623,2025-11-24 07:12,Terremoto
2.4956737404402847,"15 km NNW of Tatitlek, Alaska",60.98770904541016,-146.7929229736328,8.180463790893555,2025-11-24 06:57,Terremoto
4.9,south of the Kermadec Islands,-33.0183,-178.8476,10.0,2025-11-24 06:45,Terremoto
4.5,"4 km SSW of Magoúla, Greece",39.4144,21.7889,10.0,2025-11-24 05:51,Terremoto
2.3,"67 km SSW of Adak, Alaska",51.3546,-177.1249,35.0,2025-11-24 05:43,Terremoto
2.3,"54 km S of Whites City, New Mexico",31.69,-104.3,7.4329,2025-11-24 05:21,Terremoto
2.45,"14 km NNE of Lake Pillsbury, CA",39.5163333333333,-122.873666666667,5.52,2025-11-24 04:18,Terremoto
3.19,"8 km NW of Pinnacles, CA",36.5916666666667,-121.201833333333,7.29,2025-11-24 04:09,Terremoto
2.1,"37 km NNW of Toyah, Texas",31.61,-103.978,7.5739,2025-11-24 03:59,Terremoto
2.29,"12 km E of Cantua Creek, CA",36.4955,-120.180833333333,21.82,2025-11-24 03:27,Terremoto
2.068902936723276,"14 km SE of Seldovia, Alaska",59.33176040649414,-151.57107543945312,5.897992610931396,2025-11-24 03:12,Terremoto
3.054907121847002,"3 km SE of Big Lake, Alaska",61.49458694458008,-149.90805053710938,11.968374252319336,2025-11-24 03:01,Terremoto
2.37,"9 km NW of Prague, Oklahoma",35.55466667,-96.74316667,5.91,2025-11-24 02:44,Terremoto
2.37,"5 km W of Mayagüez, Puerto Rico",18.2003333333333,-67.192,28.05,2025-11-24 02:21,Terremoto
2.4063344473281343,"75 km NW of Aleneva, Alaska",58.51865005493164,-153.8659210205078,83.00020599365234,2025-11-24 01:56,Terremoto
3.4,"101 km N of San Juan, Puerto Rico",19.3761666666667,-66.2085,22.06,2025-11-24 01:53,Terremoto
2.41,"12 km S of Tracy City, Tennessee",35.1483333333333,-85.7343333333333,9.74,2025-11-24 01:28,Terremoto
3.282068536071242,"14 km WNW of Beluga, Alaska",61.1975326538086,-151.3176727294922,78.49154663085938,2025-11-24 01:14,Terremoto
2.49,"80 km W of Petrolia, CA",40.3925,-125.228,10.0,2025-11-24 00:26,Terremoto
5.4,central Mid-Atlantic Ridge,7.4819,-37.0268,10.0,2025-11-23 23:21,Terremoto
3.6,"94 km NNE of Cruz Bay, U.S. Virgin Islands",19.1501,-64.538,43.0,2025-11-23 22:50,Terremoto
2.1328620625307617,"33 km SW of Karluk, Alaska",57.37680435180664,-154.88729858398438,9.170114517211914,2025-11-23 22:47,Terremoto
4.0,"35 km E of Vallenar, Chile",-28.6014,-70.4025,88.298,2025-11-23 22:32,Terremoto
